CONTAINER ID,NAME,CPU %,MEM USAGE (B),MEM LIMIT (B),MEM %,NETWORK IN (kB),NETWORK OUT (kB),BLOCK IN (kB),BLOCK OUT (kB),PIDS
4792b602a5f2,sfe_laptop,100.00%,373.4MiB,1.938GiB,18.81%,8.59MB,8.47MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,28.99%,370.9MiB,1.938GiB,18.69%,8.53MB,8.65MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,104.95%,373.6MiB,1.938GiB,18.82%,8.65MB,8.53MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,28.99%,370.9MiB,1.938GiB,18.69%,8.53MB,8.65MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,104.95%,373.6MiB,1.938GiB,18.82%,8.65MB,8.53MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,106.28%,389.1MiB,1.938GiB,19.60%,8.61MB,8.72MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,81.95%,392MiB,1.938GiB,19.75%,8.73MB,8.61MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,106.28%,389.1MiB,1.938GiB,19.60%,8.61MB,8.72MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,81.95%,392MiB,1.938GiB,19.75%,8.73MB,8.61MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,91.78%,398.4MiB,1.938GiB,20.07%,8.67MB,8.79MB,86kB,647kB,7
4792b602a5f2,sfe_laptop,97.72%,401.2MiB,1.938GiB,20.21%,8.79MB,8.67MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,91.78%,398.4MiB,1.938GiB,20.07%,8.67MB,8.79MB,86kB,647kB,7
4792b602a5f2,sfe_laptop,97.72%,401.2MiB,1.938GiB,20.21%,8.79MB,8.67MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,0.80%,398.4MiB,1.938GiB,20.07%,8.68MB,8.8MB,86kB,647kB,7
4792b602a5f2,sfe_laptop,100.19%,401.2MiB,1.938GiB,20.21%,8.8MB,8.67MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,0.80%,398.4MiB,1.938GiB,20.07%,8.68MB,8.8MB,86kB,647kB,7
4792b602a5f2,sfe_laptop,100.19%,401.2MiB,1.938GiB,20.21%,8.8MB,8.67MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,98.24%,407.6MiB,1.938GiB,20.54%,8.74MB,8.86MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,77.21%,410.5MiB,1.938GiB,20.68%,8.86MB,8.74MB,90.1kB,651kB,8
3c8ef68fae4f,sfe_drone,98.24%,407.6MiB,1.938GiB,20.54%,8.74MB,8.86MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,77.21%,410.5MiB,1.938GiB,20.68%,8.86MB,8.74MB,90.1kB,651kB,8
3c8ef68fae4f,sfe_drone,107.15%,416.9MiB,1.938GiB,21.00%,8.8MB,8.92MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,91.41%,419.8MiB,1.938GiB,21.15%,8.92MB,8.8MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,107.15%,416.9MiB,1.938GiB,21.00%,8.8MB,8.92MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,91.41%,419.8MiB,1.938GiB,21.15%,8.92MB,8.8MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,104.52%,417.2MiB,1.938GiB,21.02%,8.85MB,8.98MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,21.38%,420MiB,1.938GiB,21.16%,8.98MB,8.85MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,104.52%,417.2MiB,1.938GiB,21.02%,8.85MB,8.98MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,21.38%,420MiB,1.938GiB,21.16%,8.98MB,8.85MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,101.87%,426.3MiB,1.938GiB,21.48%,8.86MB,8.98MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,29.19%,429.1MiB,1.938GiB,21.62%,8.98MB,8.86MB,90.1kB,651kB,8
3c8ef68fae4f,sfe_drone,101.87%,426.3MiB,1.938GiB,21.48%,8.86MB,8.98MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,29.19%,429.1MiB,1.938GiB,21.62%,8.98MB,8.86MB,90.1kB,651kB,8
3c8ef68fae4f,sfe_drone,105.62%,435.5MiB,1.938GiB,21.94%,8.92MB,9.05MB,86kB,647kB,7
4792b602a5f2,sfe_laptop,94.85%,438.4MiB,1.938GiB,22.08%,9.05MB,8.92MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,105.62%,435.5MiB,1.938GiB,21.94%,8.92MB,9.05MB,86kB,647kB,7
4792b602a5f2,sfe_laptop,94.85%,438.4MiB,1.938GiB,22.08%,9.05MB,8.92MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,70.91%,444.8MiB,1.938GiB,22.41%,8.99MB,9.11MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,105.88%,447.6MiB,1.938GiB,22.55%,9.11MB,8.99MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,70.91%,444.8MiB,1.938GiB,22.41%,8.99MB,9.11MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,105.88%,447.6MiB,1.938GiB,22.55%,9.11MB,8.99MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,89.65%,454.4MiB,1.938GiB,22.89%,9.05MB,9.18MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,108.23%,457.2MiB,1.938GiB,23.03%,9.18MB,9.05MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,89.65%,454.4MiB,1.938GiB,22.89%,9.05MB,9.18MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,108.23%,457.2MiB,1.938GiB,23.03%,9.18MB,9.05MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,111.14%,470.7MiB,1.938GiB,23.71%,9.17MB,9.3MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,89.12%,473.4MiB,1.938GiB,23.85%,9.3MB,9.17MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,111.14%,470.7MiB,1.938GiB,23.71%,9.17MB,9.3MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,89.12%,473.4MiB,1.938GiB,23.85%,9.3MB,9.17MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,69.11%,473MiB,1.938GiB,23.83%,9.23MB,9.36MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,105.81%,475.7MiB,1.938GiB,23.97%,9.36MB,9.23MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,69.11%,473MiB,1.938GiB,23.83%,9.23MB,9.36MB,86kB,647kB,11
4792b602a5f2,sfe_laptop,105.81%,475.7MiB,1.938GiB,23.97%,9.36MB,9.23MB,90.1kB,651kB,12
3c8ef68fae4f,sfe_drone,100.25%,481.9MiB,1.938GiB,24.28%,9.25MB,9.37MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,29.49%,484.8MiB,1.938GiB,24.42%,9.38MB,9.25MB,90.1kB,651kB,8
3c8ef68fae4f,sfe_drone,100.25%,481.9MiB,1.938GiB,24.28%,9.25MB,9.37MB,86kB,647kB,5
4792b602a5f2,sfe_laptop,29.49%,484.8MiB,1.938GiB,24.42%,9.38MB,9.25MB,90.1kB,651kB,8
3c8ef68fae4f,sfe_drone,85.42%,491.2MiB,1.938GiB,24.74%,9.31MB,9.44MB,86kB,647kB,7
4792b602a5f2,sfe_laptop,103.04%,494MiB,1.938GiB,24.89%,9.44MB,9.31MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,85.42%,491.2MiB,1.938GiB,24.74%,9.31MB,9.44MB,86kB,647kB,7
4792b602a5f2,sfe_laptop,103.04%,494MiB,1.938GiB,24.89%,9.44MB,9.31MB,90.1kB,651kB,6
3c8ef68fae4f,sfe_drone,99.86%,2.105MiB,1.938GiB,0.11%,9.37MB,9.5MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,94.12%,5.113MiB,1.938GiB,0.26%,9.5MB,9.37MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,99.86%,2.105MiB,1.938GiB,0.11%,9.37MB,9.5MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,94.12%,5.113MiB,1.938GiB,0.26%,9.5MB,9.37MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,99.94%,2.105MiB,1.938GiB,0.11%,9.37MB,9.5MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,0.00%,5.113MiB,1.938GiB,0.26%,9.5MB,9.37MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,99.94%,2.105MiB,1.938GiB,0.11%,9.37MB,9.5MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,0.00%,5.113MiB,1.938GiB,0.26%,9.5MB,9.37MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,100.45%,2.105MiB,1.938GiB,0.11%,9.37MB,9.5MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,0.00%,5.113MiB,1.938GiB,0.26%,9.5MB,9.37MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,100.45%,2.105MiB,1.938GiB,0.11%,9.37MB,9.5MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,0.00%,5.113MiB,1.938GiB,0.26%,9.5MB,9.37MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,112.90%,31.68MiB,1.938GiB,1.60%,9.51MB,9.64MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,98.99%,34.55MiB,1.938GiB,1.74%,9.64MB,9.51MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,112.90%,31.68MiB,1.938GiB,1.60%,9.51MB,9.64MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,98.99%,34.55MiB,1.938GiB,1.74%,9.64MB,9.51MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,102.78%,36.85MiB,1.938GiB,1.86%,9.56MB,9.69MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,105.46%,39.72MiB,1.938GiB,2.00%,9.69MB,9.56MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,102.78%,36.85MiB,1.938GiB,1.86%,9.56MB,9.69MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,105.46%,39.72MiB,1.938GiB,2.00%,9.69MB,9.56MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,100.29%,45.96MiB,1.938GiB,2.32%,9.57MB,9.7MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,100.25%,50.58MiB,1.938GiB,2.55%,9.7MB,9.57MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,100.29%,45.96MiB,1.938GiB,2.32%,9.57MB,9.7MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,100.25%,50.58MiB,1.938GiB,2.55%,9.7MB,9.57MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,34.49%,46MiB,1.938GiB,2.32%,9.57MB,9.71MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.01%,50.58MiB,1.938GiB,2.55%,9.71MB,9.57MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,34.49%,46MiB,1.938GiB,2.32%,9.57MB,9.71MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.01%,50.58MiB,1.938GiB,2.55%,9.71MB,9.57MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,106.66%,57.16MiB,1.938GiB,2.88%,9.64MB,9.78MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,91.43%,64.91MiB,1.938GiB,3.27%,9.78MB,9.64MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,106.66%,57.16MiB,1.938GiB,2.88%,9.64MB,9.78MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,91.43%,64.91MiB,1.938GiB,3.27%,9.78MB,9.64MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,100.58%,59.71MiB,1.938GiB,3.01%,9.65MB,9.78MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,1.46%,65.05MiB,1.938GiB,3.28%,9.78MB,9.64MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,100.58%,59.71MiB,1.938GiB,3.01%,9.65MB,9.78MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,1.46%,65.05MiB,1.938GiB,3.28%,9.78MB,9.64MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,107.41%,73.21MiB,1.938GiB,3.69%,9.71MB,9.84MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,90.91%,76.09MiB,1.938GiB,3.83%,9.84MB,9.71MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,107.41%,73.21MiB,1.938GiB,3.69%,9.71MB,9.84MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,90.91%,76.09MiB,1.938GiB,3.83%,9.84MB,9.71MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,106.21%,77.94MiB,1.938GiB,3.93%,9.76MB,9.9MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,32.49%,85.35MiB,1.938GiB,4.30%,9.9MB,9.76MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,106.21%,77.94MiB,1.938GiB,3.93%,9.76MB,9.9MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,32.49%,85.35MiB,1.938GiB,4.30%,9.9MB,9.76MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,106.86%,91.91MiB,1.938GiB,4.63%,9.84MB,9.97MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,90.77%,99.49MiB,1.938GiB,5.01%,9.97MB,9.84MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,106.86%,91.91MiB,1.938GiB,4.63%,9.84MB,9.97MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,90.77%,99.49MiB,1.938GiB,5.01%,9.97MB,9.84MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,106.15%,96.87MiB,1.938GiB,4.88%,9.89MB,10MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,27.72%,104.5MiB,1.938GiB,5.26%,10MB,9.89MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,106.15%,96.87MiB,1.938GiB,4.88%,9.89MB,10MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,27.72%,104.5MiB,1.938GiB,5.26%,10MB,9.89MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,107.29%,115.2MiB,1.938GiB,5.80%,9.97MB,10.1MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,76.11%,122.8MiB,1.938GiB,6.19%,10.1MB,9.97MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,107.29%,115.2MiB,1.938GiB,5.80%,9.97MB,10.1MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,76.11%,122.8MiB,1.938GiB,6.19%,10.1MB,9.97MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,106.23%,124.5MiB,1.938GiB,6.27%,10MB,10.2MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,104.73%,132MiB,1.938GiB,6.65%,10.2MB,10MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,106.23%,124.5MiB,1.938GiB,6.27%,10MB,10.2MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,104.73%,132MiB,1.938GiB,6.65%,10.2MB,10MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,13.87%,124.5MiB,1.938GiB,6.27%,10MB,10.2MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.47%,132.2MiB,1.938GiB,6.66%,10.2MB,10MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,13.87%,124.5MiB,1.938GiB,6.27%,10MB,10.2MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.47%,132.2MiB,1.938GiB,6.66%,10.2MB,10MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,0.96%,124.5MiB,1.938GiB,6.27%,10MB,10.2MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.17%,132.2MiB,1.938GiB,6.66%,10.2MB,10MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,0.96%,124.5MiB,1.938GiB,6.27%,10MB,10.2MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.17%,132.2MiB,1.938GiB,6.66%,10.2MB,10MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,47.14%,133.8MiB,1.938GiB,6.74%,10.1MB,10.3MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,106.67%,141.3MiB,1.938GiB,7.12%,10.3MB,10.1MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,47.14%,133.8MiB,1.938GiB,6.74%,10.1MB,10.3MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,106.67%,141.3MiB,1.938GiB,7.12%,10.3MB,10.1MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,99.98%,133.8MiB,1.938GiB,6.74%,10.1MB,10.3MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,100.00%,141.3MiB,1.938GiB,7.12%,10.3MB,10.1MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,99.98%,133.8MiB,1.938GiB,6.74%,10.1MB,10.3MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,100.00%,141.3MiB,1.938GiB,7.12%,10.3MB,10.1MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,83.85%,143.1MiB,1.938GiB,7.21%,10.2MB,10.3MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,104.84%,150.7MiB,1.938GiB,7.59%,10.3MB,10.2MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,83.85%,143.1MiB,1.938GiB,7.21%,10.2MB,10.3MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,104.84%,150.7MiB,1.938GiB,7.59%,10.3MB,10.2MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,108.98%,148.1MiB,1.938GiB,7.46%,10.2MB,10.4MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,57.83%,150.9MiB,1.938GiB,7.60%,10.4MB,10.2MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,108.98%,148.1MiB,1.938GiB,7.46%,10.2MB,10.4MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,57.83%,150.9MiB,1.938GiB,7.60%,10.4MB,10.2MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,108.98%,148.1MiB,1.938GiB,7.46%,10.2MB,10.4MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,19.93%,159.9MiB,1.938GiB,8.06%,10.4MB,10.3MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,100.18%,157.1MiB,1.938GiB,7.91%,10.3MB,10.4MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,19.93%,159.9MiB,1.938GiB,8.06%,10.4MB,10.3MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,100.18%,157.1MiB,1.938GiB,7.91%,10.3MB,10.4MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,19.93%,159.9MiB,1.938GiB,8.06%,10.4MB,10.3MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,106.26%,166.4MiB,1.938GiB,8.38%,10.3MB,10.5MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,61.49%,169.3MiB,1.938GiB,8.53%,10.5MB,10.3MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,106.26%,166.4MiB,1.938GiB,8.38%,10.3MB,10.5MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,61.49%,169.3MiB,1.938GiB,8.53%,10.5MB,10.3MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,13.59%,166.4MiB,1.938GiB,8.38%,10.3MB,10.5MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.09%,169.3MiB,1.938GiB,8.53%,10.5MB,10.3MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,13.59%,166.4MiB,1.938GiB,8.38%,10.3MB,10.5MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.09%,169.3MiB,1.938GiB,8.53%,10.5MB,10.3MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,30.63%,167.6MiB,1.938GiB,8.44%,10.4MB,10.5MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,105.56%,170.2MiB,1.938GiB,8.57%,10.5MB,10.4MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,30.63%,167.6MiB,1.938GiB,8.44%,10.4MB,10.5MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,105.56%,170.2MiB,1.938GiB,8.57%,10.5MB,10.4MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,107.74%,185.1MiB,1.938GiB,9.32%,10.5MB,10.6MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,79.50%,187.9MiB,1.938GiB,9.47%,10.6MB,10.5MB,90.1kB,864kB,4
3c8ef68fae4f,sfe_drone,107.74%,185.1MiB,1.938GiB,9.32%,10.5MB,10.6MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,79.50%,187.9MiB,1.938GiB,9.47%,10.6MB,10.5MB,90.1kB,864kB,4
3c8ef68fae4f,sfe_drone,104.53%,185.2MiB,1.938GiB,9.33%,10.5MB,10.7MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,103.87%,188.1MiB,1.938GiB,9.47%,10.7MB,10.5MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,104.53%,185.2MiB,1.938GiB,9.33%,10.5MB,10.7MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,103.87%,188.1MiB,1.938GiB,9.47%,10.7MB,10.5MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,88.99%,194.3MiB,1.938GiB,9.79%,10.5MB,10.7MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,106.06%,197MiB,1.938GiB,9.93%,10.7MB,10.5MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,88.99%,194.3MiB,1.938GiB,9.79%,10.5MB,10.7MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,106.06%,197MiB,1.938GiB,9.93%,10.7MB,10.5MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,100.76%,203.5MiB,1.938GiB,10.25%,10.6MB,10.7MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,53.92%,206.3MiB,1.938GiB,10.39%,10.7MB,10.6MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,100.76%,203.5MiB,1.938GiB,10.25%,10.6MB,10.7MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,53.92%,206.3MiB,1.938GiB,10.39%,10.7MB,10.6MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,103.73%,212.8MiB,1.938GiB,10.72%,10.7MB,10.8MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,56.45%,215.7MiB,1.938GiB,10.87%,10.8MB,10.7MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,103.73%,212.8MiB,1.938GiB,10.72%,10.7MB,10.8MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,56.45%,215.7MiB,1.938GiB,10.87%,10.8MB,10.7MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,0.84%,212.8MiB,1.938GiB,10.72%,10.7MB,10.8MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,99.85%,215.7MiB,1.938GiB,10.87%,10.8MB,10.7MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,0.84%,212.8MiB,1.938GiB,10.72%,10.7MB,10.8MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,99.85%,215.7MiB,1.938GiB,10.87%,10.8MB,10.7MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,105.64%,222.2MiB,1.938GiB,11.19%,10.7MB,10.9MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,106.58%,224.9MiB,1.938GiB,11.33%,10.9MB,10.7MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,105.64%,222.2MiB,1.938GiB,11.19%,10.7MB,10.9MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,106.58%,224.9MiB,1.938GiB,11.33%,10.9MB,10.7MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,34.11%,222.1MiB,1.938GiB,11.19%,10.7MB,10.9MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.35%,224.9MiB,1.938GiB,11.33%,10.9MB,10.7MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,34.11%,222.1MiB,1.938GiB,11.19%,10.7MB,10.9MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,100.35%,224.9MiB,1.938GiB,11.33%,10.9MB,10.7MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,79.18%,231.4MiB,1.938GiB,11.66%,10.8MB,11MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,111.67%,234.2MiB,1.938GiB,11.80%,11MB,10.8MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,79.18%,231.4MiB,1.938GiB,11.66%,10.8MB,11MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,111.67%,234.2MiB,1.938GiB,11.80%,11MB,10.8MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,110.34%,232.7MiB,1.938GiB,11.73%,10.9MB,11MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,95.25%,235.6MiB,1.938GiB,11.87%,11MB,10.9MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,110.34%,232.7MiB,1.938GiB,11.73%,10.9MB,11MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,95.25%,235.6MiB,1.938GiB,11.87%,11MB,10.9MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,30.50%,240.7MiB,1.938GiB,12.13%,10.9MB,11MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,99.85%,243.5MiB,1.938GiB,12.26%,11MB,10.9MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,30.50%,240.7MiB,1.938GiB,12.13%,10.9MB,11MB,86kB,852kB,7
4792b602a5f2,sfe_laptop,99.85%,243.5MiB,1.938GiB,12.26%,11MB,10.9MB,90.1kB,864kB,6
3c8ef68fae4f,sfe_drone,81.75%,249.9MiB,1.938GiB,12.59%,11MB,11.1MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,76.88%,252.8MiB,1.938GiB,12.73%,11.1MB,10.9MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,81.75%,249.9MiB,1.938GiB,12.59%,11MB,11.1MB,86kB,852kB,5
4792b602a5f2,sfe_laptop,76.88%,252.8MiB,1.938GiB,12.73%,11.1MB,10.9MB,90.1kB,864kB,8
3c8ef68fae4f,sfe_drone,113.52%,259.7MiB,1.938GiB,13.08%,11.1MB,11.2MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,83.50%,262.3MiB,1.938GiB,13.21%,11.2MB,11.1MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,113.52%,259.7MiB,1.938GiB,13.08%,11.1MB,11.2MB,86kB,852kB,11
4792b602a5f2,sfe_laptop,83.50%,262.3MiB,1.938GiB,13.21%,11.2MB,11.1MB,90.1kB,864kB,12
3c8ef68fae4f,sfe_drone,100.11%,277.9MiB,1.938GiB,14.00%,11.2MB,11.3MB,86kB,852kB,5
